Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Flesh For Lulu","Holderness Corner > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/105908632/flesh-for-lulu,3.6,-1,Sport,5.12a/b,1,,43.8024,-71.8314
"Lonesome Dove","Jimmy Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105879126/lonesome-dove,3.6,-1,Sport,5.10a,1,,43.80417,-71.84037
"Pitch Black","The Conundrums > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/108556929/pitch-black,3.7,-1,Sport,5.10+,6,800,25.949,-100.477
Undertow,"The Slab > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105752323/undertow,3.7,-1,Sport,5.12b,1,80,39.9629,-105.287
Heresy,"Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106812897/heresy,3.7,-1,Sport,5.11c,1,,36.1022,-84.7184
Leonids,"Left Wall > The Wedge > El Cajon Mountain > South SD > San Diego > California",https://www.mountainproject.com/route/105793305/leonids,3.6,-1,Sport,5.9,3,350,32.90461,-116.81845
Gossamer,"Picture Window > Monster North > Magna Carta > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714776/gossamer,3.7,-1,"Trad, Sport",5.7,1,40,43.88448,-103.46349
"Gold Rush","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106980972/gold-rush,3.7,-1,Sport,5.11d,1,70,37.65292,-83.71772
"Air Ride Equipped","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106586504/air-ride-equipped,3.6,-1,Sport,5.11a,1,65,37.73372,-83.63884
Genesis,"Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749248/genesis,3.7,-1,"Trad, Sport",5.12+,2,,39.93119,-105.28395
"Bathtub Mary","The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106862482/bathtub-mary,3.7,-1,Sport,5.11a,1,70,37.73348,-83.63984
"Joy of Heresy","The Ark > Mecca > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106537631/joy-of-heresy,3.9,-1,Sport,5.11d,1,100,44.14068,-107.23295
"Rug Munchers","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105959522/rug-munchers,3.7,-1,Sport,5.11d,1,50,49.91054,-123.15621
Expressway,"Social Platform > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105843306/expressway,3.7,-1,Sport,5.11b,1,80,37.51236,-118.57069
"Two Pumped Chump","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106178074/two-pumped-chump,3.7,-1,Sport,5.11a,2,200,25.94747,-100.4761
"Millenium Falcon","Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/106021168/millenium-falcon,3.6,-1,Sport,5.10c,1,75,43.8025,-71.83593
Silverado,"Contest Wall > Sand Gulch > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105755704/silverado,3.7,-1,Sport,5.11b,1,,38.62148,-105.23217
"The Totem Pole","Totem-Proto Area > Lower Devil's Canyon > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105861164/the-totem-pole,3.6,-1,Sport,5.10c/d,2,150,33.27587,-111.02832
Narcissus,"Narcissus Cave > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105918466/narcissus,3.6,-1,Sport,5.12a,1,55,38.24193,-80.84067
"The Hurricane","Spiney Ridge > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105753577/the-hurricane,3.7,-1,Sport,5.12b,1,80,38.6307,-105.2178
"Gung Ho","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891685/gung-ho,3.7,-1,Sport,5.12b,1,60,37.8159,-83.66918
"Bullet the New Sky","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106421298/bullet-the-new-sky,3.8,-1,Sport,5.12a/b,1,80,38.05474,-81.05704
"Edge of Time","The Fin > Jurassic Park - Lily Lake > CO Hwy 7 & Tributaries > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105756826/edge-of-time,3.4,-1,"Sport, TR",5.9,1,85,40.3127,-105.5411
"27 Years of Climbing","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106125099/27-years-of-climbing,3.5,-1,Sport,5.8,1,65,37.65292,-83.71772
Orgasmo,"The Pipe Dream > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105741119/orgasmo,3.7,-1,Sport,5.12c,1,90,39.5657,-111.6964
"Bolting Barbie","Rad Wall > El Rito Sport Area > El Rito > New Mexico",https://www.mountainproject.com/route/105818753/bolting-barbie,3.7,-1,Sport,5.11c/d,1,50,36.39259,-106.19534
"Don Quixote","Lower Virgin > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106186161/don-quixote,3.7,-1,Sport,5.11d,1,80,25.95088,-100.47866
"The Raw and the Roasted","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/106015558/the-raw-and-the-roasted,3.7,-1,Sport,5.11,1,,38.6329,-105.2165
"Yellow Brick Road","Emerald City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870649/yellow-brick-road,3.7,-1,Sport,5.11b,1,50,37.75195,-83.66364
"Detox Mountain","C. Cranial/Detox Wall > C. Hidden Peaks > E. South Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/106062086/detox-mountain,4.0,-1,Sport,5.12a,1,50,37.50205,-88.68514
Babalishes,"The Betagraph > Logan > Wasatch Range > Utah",https://www.mountainproject.com/route/106191104/babalishes,3.7,-1,Sport,5.10d,1,70,41.80111,-111.63692
"The Ejection Seat","The Gym > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105753169/the-ejection-seat,3.7,-1,Sport,5.12b/c,1,,38.6329,-105.2165
"Ten-Digit Dialing","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748421/ten-digit-dialing,3.6,-1,Sport,5.12c,1,,39.7388,-105.3222
Feline,"Upper Ice Caves (Feline area) > Ice Cave Walls > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105756046/feline,3.6,-1,Sport,5.11b,1,,39.71269,-107.69257
"Crazy Wynona","The Back Forty > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106231339/crazy-wynona,3.7,-1,Sport,5.11d,1,90,44.1485,-107.25814
DNA,"Grande Grotta > Kalymnos > Greece > Europe > International",https://www.mountainproject.com/route/106804759/dna,3.8,-1,Sport,5.11d,1,80,37.00118,26.94297
"Tissue Tiger","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870261/tissue-tiger,3.6,-1,Sport,5.12b,1,70,37.8159,-83.66918
"Fear and Loathing, III","Wall of Confusion > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808935/fear-and-loathing-iii,3.6,-1,Sport,5.12a,1,70,36.15702,-115.43904
"Reckless Abandon","The Coliseum > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105967836/reckless-abandon,3.6,-1,Sport,5.12a/b,1,70,38.24146,-80.84583
"Taliban soup","Prophecy Wall > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105986418/taliban-soup,3.7,-1,Sport,5.11,1,,36.00388,-93.29631
"Lats Don't Have Feelings","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105752329/lats-dont-have-feelings,3.6,-1,Sport,5.11d,1,75,38.63213,-105.22238
"Big Bear Memorial","Hound Dog Crag > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107199072/big-bear-memorial,3.7,-1,Sport,5.10b,1,100,44.10033,-107.28463
Pangea,"Las Agujas (The Spires) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106070371/pangea,3.7,-1,Sport,5.11+,1,80,25.94738,-100.47773
"No Passion for Fashion","Menses Prow > The Gallery > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105748990/no-passion-for-fashion,3.7,-1,Sport,5.11b/c,1,,38.6199,-105.2371
"Wishbone Dihedral","Chicken Head Ranch > Devil's Head > South Platte > Colorado",https://www.mountainproject.com/route/106895231/wishbone-dihedral,3.6,-1,Sport,5.11b,1,80,39.25855,-105.10569
Superfly,"Gotham City > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105890099/superfly,3.6,-1,Sport,5.10c,2,180,37.52751,-118.57443
Misty,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/105905421/misty,3.6,-1,Sport,5.10b/c,1,90,34.18041,-85.81555
"Wet Dream","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748415/wet-dream,3.6,-1,Sport,5.12a,1,105,39.7388,-105.3222
"New Wave Hookers","Cannibal Crag > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105956354/new-wave-hookers,3.6,-1,Sport,5.12c,1,40,36.14903,-115.42296
"Open Space Cowboy","Dude's Throne > Golden Gate Canyon SP > Golden > Colorado",https://www.mountainproject.com/route/107137647/open-space-cowboy,3.6,-1,Sport,5.12a,1,85,39.86231,-105.41224
"Great White Behemoth","Superratic Pillar > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105956328/great-white-behemoth,3.6,-1,Sport,5.12b,1,90,44.14307,-107.25786
"Starry Night","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112289818/starry-night,3.6,-1,Sport,5.12a,1,60,37.65292,-83.71772
"John Fischer Memorial Route","PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107278643/john-fischer-memorial-route,3.5,-1,"Trad, Sport",5.10c,7,750,37.38788,-118.6742
Bandolier,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918062/bandolier,3.7,-1,Sport,5.11a,1,70,37.72,-83.66294
"Killer Karma","Oblivion Roof > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105847550/killer-karma,3.6,-1,Sport,5.11d,1,85,44.13974,-107.25794
"Chinese Freedom","Winter Wall > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105826213/chinese-freedom,3.6,-1,Sport,5.11d,1,50,44.56899,-92.52106
"Once Upon a Time","North (Left) Face > The Enchanted Tower > Enchanted Tower > New Mexico",https://www.mountainproject.com/route/105821650/once-upon-a-time,3.6,-1,Sport,5.11c,1,90,34.23091,-107.91688
Yippey-Kay-Yay,"Lady In Red > The Mohican > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/105868471/yippey-kay-yay,3.6,-1,Sport,5.10b,1,70,44.34445,-103.92646
"Buddha Hole","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106920312/buddha-hole,3.6,-1,Sport,5.11d,1,75,37.6775,-83.73409
Guppy,"Creek Side > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105763794/guppy,3.5,-1,Sport,5.8,1,115,39.74102,-105.41042
"Grape Ape","Winter Wall > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/105796988/grape-ape,3.7,-1,Sport,5.10c,1,150,35.80566,-106.14024
"The Great Escape","Shagg Crag > Maine",https://www.mountainproject.com/route/106076035/the-great-escape,3.6,-1,Sport,5.10b/c,1,,44.4237,-70.5309
"Fission aka Ken T'ank","The Armory > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758647/fission-aka-ken-tank,3.6,-1,Sport,5.12b/c,1,50,39.74067,-105.41445
"Decameron, The","Sandstonia > Bubba City > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106184767/decameron-the,3.6,-1,Sport,5.10b,1,90,38.10049,-81.09596
Hippocrite,"The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106126244/hippocrite,3.6,-1,Sport,5.12a,1,45,37.73387,-83.66162
Sessions,"Stone Garden > Uinta Mountains > Utah",https://www.mountainproject.com/route/105741371/sessions,3.8,-1,Sport,5.12a,1,60,40.74985,-110.87912
"Slightly Toasted Cracker","The Back Forty > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107199371/slightly-toasted-cracker,3.6,-1,Sport,5.11c,1,80,44.1485,-107.25814
"Dost Mitra","Namaste Wall > South Fork of Taylor > Kolob Canyon > Zion National Park > Utah",https://www.mountainproject.com/route/107312510/dost-mitra,3.5,-1,Sport,5.11a/b,1,100,37.45133,-113.16338
"Speaking In Tongues","The Cathedral > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/105840931/speaking-in-tongues,3.7,-1,Sport,5.12b,1,65,37.10116,-113.89875
"All Chalk And No Action","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741905/all-chalk-and-no-action,3.6,-1,Sport,5.12a,1,60,40.5741,-111.7543
"I Just Do Eyes","The Back Forty > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105855562/i-just-do-eyes,3.6,-1,Sport,5.11b,1,90,44.1485,-107.25814
"Wherever I May Roam","(6) Northwest Face > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105821077/wherever-i-may-roam,3.3,-1,Sport,5.9,5,400,44.36445,-121.1482
Topaz,"The Headstone > Devil's Head > South Platte > Colorado",https://www.mountainproject.com/route/105749470/topaz,3.6,-1,Sport,5.10c,2,220,39.2575,-105.0991
"Random Precision","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106577204/random-precision,3.6,-1,Sport,5.11b,1,60,37.65292,-83.71772
"Isotoner Moaner","Division Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739958/isotoner-moaner,3.6,-1,Sport,5.12b,1,,40.4503,-111.668
"Magic Light Start","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/110457319/magic-light-start,3.5,-1,Sport,5.11a,1,,44.36716,-121.14353
"Standing Room Only","Crime Buttress > Foster Falls > Tennessee",https://www.mountainproject.com/route/106617956/standing-room-only,3.6,-1,Sport,5.11a,1,80,35.18235,-85.67386
Gorgeous,"Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105843581/gorgeous,3.6,-1,Sport,5.10b,1,90,37.52313,-118.57433
"Too Many Puppies","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105893624/too-many-puppies,3.6,-1,Sport,5.12a,1,60,37.81449,-83.66388
Spawn,"Image Wall > South Clear Creek > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106111639/spawn,3.6,-1,Sport,5.10b/c,1,90,36.0947,-84.7083
"Cheerio Bowl","D. Pricker Peak > C. Hidden Peaks > E. South Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/106061463/cheerio-bowl,3.6,-1,Sport,5.10a,1,50,37.50212,-88.68582
Jolt,"The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931493/jolt,3.5,-1,Sport,5.10a,1,,43.80547,-71.84373
"Yaak Crack","The Gallery > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732374/yaak-crack,3.6,-1,Sport,5.11c,1,70,36.15672,-115.43841
"Heretic Wisdom","The Wailing Wall > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/106359961/heretic-wisdom,3.7,-1,Sport,5.12a/b,1,50,37.10106,-113.89944
"Holier Than Thou","Christian Brothers - West Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105815098/holier-than-thou,3.6,-1,Sport,5.11b,1,80,44.36601,-121.14688
"Fire and Brimstone","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106081931/fire-and-brimstone,3.6,-1,Sport,5.10d,1,90,37.65292,-83.72495
"Mars Attacks","The Fin > Dry Creek Road Area > West Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105793038/mars-attacks,3.4,-1,"Trad, Sport","5.9 PG13",4,350,34.90455,-111.80682
"Venus on a Halfshell","Venus Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877233/venus-on-a-halfshell,3.6,-1,Sport,5.12c,1,,43.80188,-71.8375
"Winds of Fire","Hard Rock > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106003242/winds-of-fire,3.6,-1,Sport,5.10a,1,100,40.4507,-111.6717
"Flame Thrower","Mustache Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105912905/flame-thrower,3.6,-1,Sport,5.11c,1,90,37.3836,-118.67689
"Baba Cool","Chopping Block > Chopping Block > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714854/baba-cool,3.6,-1,Sport,5.9+,1,60,43.88538,-103.46937
Waves,"Shipyard Rock > South Seas > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714728/waves,3.6,-1,Sport,5.8,2,180,43.8864,-103.46677
Mesquiter,"The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/108747814/mesquiter,3.6,-1,Sport,5.12a,1,110,36.65703,-114.00822
"Group Therapy","A. The Gallery > B. West Falls > *Jackson Falls > Illinois",https://www.mountainproject.com/route/106357480/group-therapy,3.6,-1,Sport,5.10c,1,60,37.50699,-88.68508
"Snott Girlz","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106115483/snott-girlz,3.5,-1,Sport,5.10+,7,450,25.94747,-100.4761
