Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Hobbit Book","Main Wall > Mariuolumne Dome > Mariuolumne Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105861268/hobbit-book,3.5,-1,Trad,5.7,4,,37.8629,-119.42102
"Clean and Jerk","Sports Challenge Rock - East Face > Sports Challenge Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721792/clean-and-jerk,3.7,-1,Trad,5.10c,1,80,34.01415,-116.16906
"Straight Shooter","Straight Shooter Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732428/straight-shooter,3.6,-1,Trad,5.9+,1,60,36.1268,-115.48806
"Straw Turkey","Turkey Rock > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105752734/straw-turkey,3.7,-1,Trad,5.10a,3,,39.11917,-105.23983
Genesis,"Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749248/genesis,3.7,-1,"Trad, Sport",5.12+,2,,39.93119,-105.28395
"Blown Away","West Face > Daff Dome > Daff Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105862936/blown-away,3.7,-1,Trad,"5.9 PG13",5,,37.8795,-119.41345
"Cruel Sister","(3) Catwalk Cliff > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105791785/cruel-sister,3.7,-1,Trad,5.10a,1,80,44.36733,-121.13065
"The Golden Dream","s. The Golden Wall > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105899731/the-golden-dream,3.6,-1,"Trad, TR",5.9,1,70,41.73904,-74.21411
Mainliner,"Sundance Buttress > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105749065/mainliner,3.6,-1,Trad,5.9,5,700,40.41269,-105.5516
"Vision Quest","The Bridger Jacks > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717655/vision-quest,3.7,-1,Trad,"5.10d PG13",4,450,38.08825,-109.60042
"Climb Of The Century","Rincon - L of Center Route > Rincon > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105753106/climb-of-the-century,3.7,-1,Trad,5.11,1,,39.93435,-105.28993
"One Hand Clapping","1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105736426/one-hand-clapping,3.6,-1,Trad,5.9,4,500,39.32485,-120.31463
"West Pole","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105868530/west-pole,3.6,-1,Trad,5.7+,1,200,38.83453,-79.36677
"Brush Painted Datsun","Day Canyon Cragging Routes > Day Canyon > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105718138/brush-painted-datsun,3.7,-1,Trad,5.10b/c,1,70,38.56973,-109.66167
"Forest Lawn","Bastion Towers > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105842218/forest-lawn,3.7,-1,Trad,5.9+,3,300,31.92626,-109.97683
"Fat City Crack","The Pages Wall Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748954/fat-city-crack,3.7,-1,Trad,5.10c,3,,40.40597,-105.53441
"Mountaineer's Route","The Elephant's Perch > The Sawtooth Range > Central Idaho > Idaho",https://www.mountainproject.com/route/105996469/mountaineers-route,3.5,-1,"Trad, Alpine",5.9,7,,44.06858,-114.97445
"Otto's Route","Independence Monument > Colorado National Monument > Grand Junction Area > Colorado",https://www.mountainproject.com/route/105758122/ottos-route,3.4,-1,Trad,5.8+,5,400,39.09581,-108.72342
Esthesia,"The Spider's Web > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106069787/esthesia,3.7,-1,Trad,5.10a,1,90,44.1454,-73.75082
"Titties & Beer  (aka ""World's Hardest 5.8"")","Sun Wall > Looking Glass Rock > North Carolina",https://www.mountainproject.com/route/105900752/titties-beer-aka-worlds-hardest-58,3.6,-1,Trad,5.10a,5,500,35.30308,-82.79529
"Kamps Crack (Classic Crack)","Inner Outlet > Outlets > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/105714842/kamps-crack-classic-crack,3.7,-1,Trad,5.8-,1,120,43.84769,-103.56814
Arachnid,"Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105882818/arachnid,3.7,-1,Trad,5.8+,1,80,37.82688,-83.5954
"Triple S","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105908844/triple-s,3.6,-1,Trad,5.8+,2,90,38.83453,-79.36677
Soler,"Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106061731/soler,3.6,-1,Trad,5.7,2,200,38.8344,-79.36659
"Lovin' Arms","Central Wall Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106194690/lovin-arms,3.6,-1,"Trad, Aid","5.10b/c A0",3,,47.824,-121.5655
"Red Zinger","The Cookie Cliff > h. Cookie Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/106026258/red-zinger,3.8,-1,Trad,5.11+,1,100,37.71772,-119.71881
"Princely Ambitions","Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105790710/princely-ambitions,3.6,-1,Trad,5.9,2,,47.81847,-121.57139
"Private Pizza","Private Pizza Wall > Lower Buckhorn > Buckhorn Wash > San Rafael Swell - North > San Rafael Swell > Utah",https://www.mountainproject.com/route/106065612/private-pizza,3.7,-1,Trad,5.9,1,70,39.11216,-110.6767
"They Died Laughing","The North End > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105909672/they-died-laughing,3.6,-1,Trad,5.9,1,100,44.06728,-71.16671
"Vanishing Point","Turkey Rock > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105748825/vanishing-point,3.7,-1,Trad,5.10d,1,,39.11917,-105.23983
Springboard,"7) Orchard Wall > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105963436/springboard,3.7,-1,Trad,5.10b,1,70,38.06056,-81.06663
"Our Father","North Face > Whiskey Peak > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732782/our-father,3.7,-1,Trad,"5.10c/d R",3,300,36.03509,-115.46345
"The Green Adjective","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740051/the-green-adjective,3.6,-1,Trad,5.9+,3,250,40.5741,-111.7543
"Moonshine Dihedral","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790283/moonshine-dihedral,3.6,-1,Trad,5.9,2,90,44.3665,-121.14564
Gram,"Drug Dome > Mariuolumne Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105862947/gram,3.7,-1,Trad,5.10d,3,,37.86461,-119.42215
"Laughing Crack","Wall Area > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105959460/laughing-crack,3.5,-1,Trad,5.7,1,75,49.7081,-123.141
"Satan's Corner","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740510/satans-corner,3.6,-1,Trad,5.8,2,100,40.57311,-111.75298
"Friday the 13th","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751792/friday-the-13th,3.6,-1,Trad,5.10a/b,3,,41.15478,-105.37467
Congratulations,"05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730472/congratulations,3.6,-1,"Trad, TR",5.10a,1,60,43.41359,-89.71252
"Stems and Seeds","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105801925/stems-and-seeds,3.7,-1,Trad,5.11a,1,80,47.02297,-119.97362
"Points O' Contact","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105891939/points-o-contact,3.7,-1,Trad,5.10c,1,80,35.07379,-85.40108
Phobos,"Phobos/Deimos Cliff > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105862966/phobos,3.7,-1,Trad,5.9+,3,275,37.84904,-119.44691
"Deseret Moon","Cat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718189/deseret-moon,3.7,-1,Trad,5.11,1,140,38.09105,-109.56277
"Cake Walk","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105889130/cake-walk,3.6,-1,Trad,5.10a,1,100,35.07379,-85.40108
"McCarthy West Face (Variant)","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715091/mccarthy-west-face-variant,3.7,-1,Trad,5.10b,2,300,44.5904,-104.71681
"Yellow Ridge","a. Beginning of cliff to Gelsa > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799421/yellow-ridge,3.6,-1,Trad,5.7,3,200,41.73517,-74.19463
"Adventure Punks","Challenger Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106252692/adventure-punks,3.6,-1,Trad,5.10d,5,550,36.1187,-115.49655
"Flying & Drinking and Drinking & Driving","Upper Beer Wall > Beer Walls > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106787175/flying-drinking-and-drinking-driving,3.7,-1,Trad,"5.10a PG13",1,100,44.14338,-73.75578
"Rainy Day Dream Away","Campground Wall > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842909/rainy-day-dream-away,3.7,-1,Trad,5.10c,1,130,49.6782,-123.1515
"Black and Tan","M) Fantasy Area > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105977657/black-and-tan,3.6,-1,Trad,5.10a,1,80,38.05596,-81.05393
"Loose Ends","J-Crack Slab Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748684/loose-ends,3.6,-1,Trad,5.9,5,,40.40556,-105.53398
"Mr. Squiggles","The Main Wall > Trout Creek > Central Oregon > Oregon",https://www.mountainproject.com/route/106569405/mr-squiggles,3.7,-1,Trad,5.10b/c,1,,44.80197,-121.10859
MF,"e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799143/mf,3.6,-1,Trad,5.9,2,180,41.73936,-74.18421
Cosmosis,"Bell Buttress - Main Crag > Bell Buttress Massif > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105750457/cosmosis,3.6,-1,Trad,5.10a,2,,40.0011,-105.413
"Classic Dihedral","Bucksnort Slab > Pine Area > South Platte > Colorado",https://www.mountainproject.com/route/105751567/classic-dihedral,3.6,-1,Trad,5.7,2,300,39.42133,-105.31936
"Pleasant Overhangs","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/106171582/pleasant-overhangs,3.5,-1,Trad,5.7,3,,38.83453,-79.36677
"Grandmother's Challenge","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748813/grandmothers-challenge,3.6,-1,Trad,5.10c,2,,39.93228,-105.28671
"Traitor Horn","West Face - Right Side > (g) West Face > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105799577/traitor-horn,3.5,-1,Trad,5.8,4,400,33.75985,-116.68542
"Cheaper Than a Movie","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106064911/cheaper-than-a-movie,3.6,-1,Trad,5.8,1,100,37.65078,-83.72161
"Wheat Thin","Elephant Rock - East > Elephant Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740996/wheat-thin,3.5,-1,Trad,5.7,1,120,42.06739,-113.70894
"Whale's Back","Technicolor Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105795287/whales-back,3.7,-1,Trad,5.10+,1,120,38.05715,-109.58647
Spiderman,"(p) Spiderman Buttress > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105793920/spiderman,3.5,-1,Trad,5.7,2,180,44.36777,-121.14507
"Great Red Book","The Great Red Book Area > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732647/great-red-book,3.4,-1,Trad,5.8,2,250,36.15544,-115.43461
J-Crack,"J-Crack Slab Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105748957/j-crack,3.6,-1,Trad,5.9+,4,,40.40556,-105.53398
"Bird Cage","b. Gelsa to Moe (closure) > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799578/bird-cage,3.6,-1,Trad,5.10b,1,100,41.73294,-74.19626
"Yorkshire Gripper","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105923959/yorkshire-gripper,3.7,-1,Trad,5.11b,1,70,49.7049,-123.1378
"Falled on Account of Strain","k. The Slime Wall > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799072/falled-on-account-of-strain,3.6,-1,Trad,5.10b,2,160,41.74928,-74.1749
"Toxic Shock","Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105791086/toxic-shock,3.6,-1,Trad,5.9,1,,47.81929,-121.57645
"White Lightning","Table Rock > Linville Gorge > North Carolina",https://www.mountainproject.com/route/105925472/white-lightning,3.6,-1,Trad,5.8+,2,200,35.88831,-81.88519
"Comic Relief","SOB Gully (skier's left side) > North Rim Routes > Black Canyon of the Gunnison > Gunnison > Colorado",https://www.mountainproject.com/route/105750646/comic-relief,3.6,-1,Trad,5.10,8,950,38.58606,-107.71322
"Thin Slice","Parking Lot Rock - Northeast > Parking Lot Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741581/thin-slice,3.6,-1,Trad,5.10a,1,100,42.08386,-113.72246
Gamesmanship,"Poke-O-Moonshine Main Face > Poke-O-Moonshine > A: Lake Champlain Region > Adirondacks > New York",https://www.mountainproject.com/route/106074170/gamesmanship,3.5,-1,Trad,5.8+,5,500,44.40783,-73.50371
"The Green Spur","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748645/the-green-spur,3.5,-1,Trad,5.9+,2,,39.93228,-105.28671
"Backbone Ridge","Dragontail Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106073405/backbone-ridge,3.5,-1,Trad,5.9,12,2000,47.4789,-120.83318
TR,"The Spider's Web > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106001608/tr,3.6,-1,Trad,5.10a/b,1,70,44.1454,-73.75082
Armatron,"Brownstone Wall > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105809181/armatron,3.4,-1,Trad,5.9-,6,680,36.11483,-115.4957
"The Sting","Poke-O-Moonshine Main Face > Poke-O-Moonshine > A: Lake Champlain Region > Adirondacks > New York",https://www.mountainproject.com/route/106051361/the-sting,3.6,-1,Trad,5.8+,1,80,44.40783,-73.50371
"The Reacharound","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107850975/the-reacharound,3.7,-1,Trad,5.9,1,80,49.6446,-123.2052
"Spite and Malice","1.The Left Wall > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105851017/spite-and-malice,3.7,-1,Trad,5.10+,1,115,34.9318,-111.73386
"Inti Watana","Aeolian Wall > 13-Mt. Wilson > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732617/inti-watana,3.5,-1,Trad,5.10c,12,2000,36.09485,-115.48188
"East of Eden","The Eden Wall > Eden Area > The Narrows > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/105755080/east-of-eden,3.6,-1,Trad,5.9,1,125,40.67736,-105.42989
"Double Crack","j. The Yellow Wall and The Seasons > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105806583/double-crack,3.6,-1,Trad,5.8,1,150,41.74756,-74.17576
"Run For Your Life","Tumbling Rainbow Formation > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722344/run-for-your-life,3.6,-1,Trad,"5.10b R",1,90,34.01232,-116.17133
"Darkness 'til Dawn","Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105750565/darkness-til-dawn,3.6,-1,Trad,5.10a,1,140,39.93228,-105.28671
"The Metamorphosis","Wind Tower - S Face > The Wind Tower > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105764211/the-metamorphosis,3.6,-1,Trad,5.10-,1,,39.9314,-105.283
"Frosted Flake","Cereal Buttress > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/105899306/frosted-flake,3.6,-1,Trad,5.9+,1,80,35.44955,-82.213
Cheatah,"11: Bill's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730808/cheatah,3.6,-1,"Trad, TR",5.10b,1,120,43.41366,-89.71414
"John Fischer Memorial Route","PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107278643/john-fischer-memorial-route,3.5,-1,"Trad, Sport",5.10c,7,750,37.38788,-118.6742
